datetime,tma_manggarai,tma_katulampa,tma_depok
2022-12-07T14:00:00Z,675,23,111
2022-12-07T14:10:00Z,674,23,110
2022-12-07T14:20:00Z,672,22,109
2022-12-07T14:30:00Z,672,22,108
2022-12-07T14:40:00Z,672,22,108
2022-12-07T14:50:00Z,671,21,108
2022-12-07T15:00:00Z,668,21,108
2022-12-07T15:10:00Z,668,21,107
2022-12-07T15:20:00Z,667,21,107
2022-12-07T15:30:00Z,665,21,106
2022-12-07T15:40:00Z,665,21,106
2022-12-07T15:50:00Z,664,21,110
2022-12-07T16:00:00Z,662,20,125
2022-12-07T16:10:00Z,662,20,140
2022-12-07T16:20:00Z,661,19,145
2022-12-07T16:30:00Z,661,20,145
2022-12-07T16:40:00Z,660,20,147
2022-12-07T16:50:00Z,659,20,153
2022-12-07T17:00:00Z,659,20,153
2022-12-07T17:10:00Z,658,20,153
2022-12-07T17:20:00Z,658,20,154
2022-12-07T17:30:00Z,657,19,155
2022-12-07T17:40:00Z,657,20,156
2022-12-07T17:50:00Z,655,20,155
2022-12-07T18:00:00Z,655,20,154
2022-12-07T18:10:00Z,654,20,152
2022-12-07T18:20:00Z,653,20,149
2022-12-07T18:30:00Z,653,20,146
2022-12-07T18:50:00Z,652,20,142
2022-12-07T19:00:00Z,652,20,138
2022-12-07T19:10:00Z,652,19,136
2022-12-07T19:20:00Z,651,19,135
2022-12-07T19:30:00Z,650,19,134
2022-12-07T19:40:00Z,650,19,133
2022-12-07T19:50:00Z,650,20,132
2022-12-07T20:00:00Z,650,19,131
2022-12-07T20:10:00Z,649,19,129
2022-12-07T20:20:00Z,649,19,128
2022-12-07T20:40:00Z,648,28,125
2022-12-07T20:50:00Z,648,28,123
2022-12-07T21:00:00Z,648,27,122
2022-12-07T21:10:00Z,648,27,120
2022-12-07T21:20:00Z,648,26,119
2022-12-07T21:30:00Z,647,26,119
2022-12-07T21:40:00Z,647,25,117
2022-12-07T21:50:00Z,647,25,116
2022-12-07T22:00:00Z,647,26,116
2022-12-07T22:10:00Z,647,26,114
2022-12-07T22:20:00Z,647,25,114
2022-12-07T22:30:00Z,648,25,114
2022-12-07T22:40:00Z,650,26,114
2022-12-07T22:50:00Z,651,27,116
2022-12-07T23:00:00Z,654,28,125
2022-12-07T23:10:00Z,658,33,134
2022-12-07T23:20:00Z,662,40,137
2022-12-07T23:30:00Z,666,43,137
2022-12-07T23:40:00Z,669,43,137
2022-12-07T23:50:00Z,676,41,137
2022-12-08T00:00:00Z,681,39,134
2022-12-08T00:10:00Z,684,37,133
2022-12-08T00:30:00Z,692,35,132
2022-12-08T00:40:00Z,694,36,132
2022-12-08T00:50:00Z,695,36,131
2022-12-08T01:00:00Z,701,36,131
2022-12-08T01:10:00Z,701,36,129
2022-12-08T01:20:00Z,702,37,129
2022-12-08T01:30:00Z,704,36,128
2022-12-08T01:40:00Z,706,36,126
2022-12-08T01:50:00Z,706,37,126
2022-12-08T02:00:00Z,707,37,126
2022-12-08T02:10:00Z,707,36,124
2022-12-08T02:20:00Z,707,35,123
2022-12-08T02:30:00Z,707,33,123
2022-12-08T02:40:00Z,707,33,120
2022-12-08T02:50:00Z,707,37,119
2022-12-08T03:00:00Z,707,39,119
2022-12-08T03:10:00Z,707,39,119
2022-12-08T03:20:00Z,707,38,119
2022-12-08T03:30:00Z,707,37,119
2022-12-08T03:40:00Z,702,36,119
2022-12-08T03:50:00Z,702,35,120
2022-12-08T04:00:00Z,702,34,120
2022-12-08T04:10:00Z,700,33,120
2022-12-08T04:20:00Z,699,33,120
2022-12-08T04:40:00Z,697,31,120
2022-12-08T04:50:00Z,696,30,127
2022-12-08T05:00:00Z,695,29,130
2022-12-08T05:10:00Z,694,29,131
2022-12-08T05:20:00Z,693,29,131
2022-12-08T05:30:00Z,692,28,131
2022-12-08T05:40:00Z,691,28,130
2022-12-08T05:50:00Z,691,27,129
2022-12-08T06:00:00Z,690,26,128
2022-12-08T06:10:00Z,690,26,128
2022-12-08T06:20:00Z,691,26,127
2022-12-08T06:30:00Z,691,26,127
2022-12-08T06:40:00Z,692,25,127
2022-12-08T06:50:00Z,692,25,127
2022-12-08T07:00:00Z,692,25,127
2022-12-08T07:10:00Z,692,24,127
2022-12-08T07:20:00Z,692,25,127
2022-12-08T07:30:00Z,692,25,127
2022-12-08T07:40:00Z,693,25,126
2022-12-08T07:50:00Z,693,24,126
2022-12-08T08:00:00Z,693,25,125
2022-12-08T08:10:00Z,693,24,125
2022-12-08T08:20:00Z,693,25,125
2022-12-08T08:30:00Z,693,25,126
2022-12-08T08:40:00Z,692,25,127
2022-12-08T08:50:00Z,691,25,127
2022-12-08T09:00:00Z,691,25,127
2022-12-08T09:10:00Z,691,25,127
2022-12-08T09:20:00Z,691,25,126
2022-12-08T09:30:00Z,691,25,125
2022-12-08T09:40:00Z,691,25,124
2022-12-08T09:50:00Z,690,25,124
2022-12-08T10:00:00Z,690,25,123
2022-12-08T10:10:00Z,689,25,122
2022-12-08T10:20:00Z,688,25,122
2022-12-08T10:30:00Z,688,24,121
2022-12-08T10:40:00Z,687,25,121
2022-12-08T10:50:00Z,687,24,119
2022-12-08T11:00:00Z,687,25,119
2022-12-08T11:10:00Z,686,24,119
2022-12-08T11:20:00Z,686,25,118
2022-12-08T11:30:00Z,686,25,118
2022-12-08T11:40:00Z,685,25,118
2022-12-08T11:50:00Z,684,25,118
2022-12-08T12:00:00Z,684,25,118
2022-12-08T12:10:00Z,684,25,118
2022-12-08T12:20:00Z,684,25,117
2022-12-08T12:30:00Z,684,25,117
2022-12-08T12:40:00Z,684,25,116
2022-12-08T12:50:00Z,684,25,116
2022-12-08T13:00:00Z,684,25,115
2022-12-08T13:10:00Z,684,25,115
2022-12-08T13:20:00Z,684,24,114
2022-12-08T13:30:00Z,684,24,114
2022-12-08T13:40:00Z,684,23,114
2022-12-08T13:50:00Z,684,21,113
2022-12-08T14:00:00Z,684,21,113
2022-12-08T14:10:00Z,684,20,113
2022-12-08T14:20:00Z,684,19,112
2022-12-08T14:30:00Z,684,19,112
2022-12-08T14:40:00Z,683,19,112
2022-12-08T14:50:00Z,683,19,112
2022-12-08T15:00:00Z,683,20,112
2022-12-08T15:10:00Z,684,19,111
2022-12-08T15:20:00Z,684,20,111
2022-12-08T15:30:00Z,683,21,111
2022-12-08T15:40:00Z,683,21,111
2022-12-08T15:50:00Z,683,21,111
2022-12-08T16:00:00Z,683,21,111
2022-12-08T16:10:00Z,683,20,111
2022-12-08T16:20:00Z,682,20,111
2022-12-08T16:30:00Z,682,20,111
2022-12-08T16:40:00Z,681,20,111
2022-12-08T16:50:00Z,681,20,111
2022-12-08T17:00:00Z,681,20,110
2022-12-08T17:10:00Z,680,20,110
2022-12-08T17:20:00Z,680,20,110
2022-12-08T17:30:00Z,680,20,110
2022-12-08T17:40:00Z,679,20,110
2022-12-08T17:50:00Z,679,20,110
2022-12-08T18:00:00Z,678,20,115
2022-12-08T18:10:00Z,678,20,130
2022-12-08T18:20:00Z,677,19,134
2022-12-08T18:30:00Z,677,20,134
2022-12-08T18:40:00Z,676,20,134
2022-12-08T18:50:00Z,676,19,133
2022-12-08T19:00:00Z,675,19,133
2022-12-08T19:10:00Z,674,19,132
2022-12-08T19:20:00Z,674,20,130
2022-12-08T19:30:00Z,672,19,130
2022-12-08T19:40:00Z,672,19,129
2022-12-08T20:00:00Z,671,19,126
2022-12-08T20:20:00Z,669,19,123
2022-12-08T20:30:00Z,668,19,121
2022-12-08T20:40:00Z,668,19,120
2022-12-08T20:50:00Z,667,18,119
2022-12-08T21:00:00Z,666,19,119
2022-12-08T21:10:00Z,665,18,117
2022-12-08T21:20:00Z,664,18,116
2022-12-08T21:30:00Z,663,18,116
2022-12-08T21:40:00Z,663,18,116
2022-12-08T22:00:00Z,661,18,115
2022-12-08T22:10:00Z,660,18,115
2022-12-08T22:20:00Z,659,18,114
2022-12-08T22:30:00Z,659,19,114
2022-12-08T22:40:00Z,658,19,113
2022-12-08T22:50:00Z,658,19,113
2022-12-08T23:00:00Z,657,19,113
2022-12-08T23:20:00Z,656,19,112
2022-12-08T23:30:00Z,656,19,112
2022-12-08T23:40:00Z,655,19,111
2022-12-08T23:50:00Z,655,19,111
2022-12-09T00:00:00Z,654,18,111
2022-12-09T00:10:00Z,654,19,111
2022-12-09T00:20:00Z,653,19,110
2022-12-09T00:30:00Z,653,19,110
2022-12-09T00:40:00Z,652,19,109
2022-12-09T00:50:00Z,652,19,109
2022-12-09T01:00:00Z,652,18,109
2022-12-09T01:10:00Z,653,18,109
2022-12-09T01:20:00Z,653,18,108
2022-12-09T01:30:00Z,653,18,108
2022-12-09T01:40:00Z,653,18,108
2022-12-09T01:50:00Z,655,18,108
2022-12-09T02:00:00Z,655,18,108
2022-12-09T02:10:00Z,656,18,107
2022-12-09T02:20:00Z,656,17,107
2022-12-09T02:30:00Z,658,18,107
2022-12-09T02:40:00Z,658,18,107
2022-12-09T02:50:00Z,659,18,107
2022-12-09T03:00:00Z,661,18,107
2022-12-09T03:20:00Z,662,18,107
2022-12-09T03:30:00Z,663,18,107
2022-12-09T03:40:00Z,663,17,107
2022-12-09T03:50:00Z,663,17,107
2022-12-09T04:00:00Z,663,17,107
2022-12-09T04:10:00Z,663,17,108
2022-12-09T04:20:00Z,663,17,108
2022-12-09T04:30:00Z,663,16,108
2022-12-09T04:40:00Z,663,16,108
2022-12-09T04:50:00Z,663,16,108
2022-12-09T05:00:00Z,662,17,108
2022-12-09T05:10:00Z,661,17,108
2022-12-09T05:20:00Z,661,16,108
2022-12-09T05:30:00Z,661,16,107
2022-12-09T05:40:00Z,660,16,107
2022-12-09T05:50:00Z,659,16,107
2022-12-09T06:00:00Z,659,16,107
2022-12-09T06:10:00Z,659,16,107
2022-12-09T06:20:00Z,657,16,107
2022-12-09T06:30:00Z,657,16,107
2022-12-09T06:40:00Z,656,16,107
2022-12-09T06:50:00Z,655,17,107
2022-12-09T07:00:00Z,654,17,107
2022-12-09T07:10:00Z,654,18,107
2022-12-09T07:20:00Z,653,17,107
2022-12-09T07:30:00Z,652,18,107
2022-12-09T07:40:00Z,651,18,107
2022-12-09T07:50:00Z,651,18,107
2022-12-09T08:00:00Z,651,18,107
2022-12-09T08:10:00Z,650,18,107
2022-12-09T08:20:00Z,650,18,107
2022-12-09T08:30:00Z,649,18,107
2022-12-09T08:40:00Z,648,19,107
2022-12-09T08:50:00Z,648,19,107
2022-12-09T09:00:00Z,648,19,107
2022-12-09T09:10:00Z,647,19,107
2022-12-09T09:20:00Z,647,19,107
2022-12-09T09:30:00Z,646,18,108
2022-12-09T09:40:00Z,645,19,108
2022-12-09T09:50:00Z,646,19,108
2022-12-09T10:00:00Z,646,19,109
2022-12-09T10:10:00Z,647,19,109
2022-12-09T10:20:00Z,648,19,109
2022-12-09T10:30:00Z,649,19,109
2022-12-09T10:40:00Z,649,20,109
2022-12-09T10:50:00Z,648,19,109
2022-12-09T11:00:00Z,647,19,109
2022-12-09T11:10:00Z,645,19,109
2022-12-09T11:20:00Z,645,19,109
2022-12-09T11:30:00Z,644,19,109
2022-12-09T11:40:00Z,642,19,109
2022-12-09T11:50:00Z,642,19,109
2022-12-09T12:00:00Z,641,19,109
2022-12-09T12:10:00Z,641,19,109
2022-12-09T12:20:00Z,640,19,109
2022-12-09T12:30:00Z,640,19,109
2022-12-09T12:40:00Z,640,18,109
2022-12-09T12:50:00Z,640,18,109
2022-12-09T13:00:00Z,639,17,109
2022-12-09T13:10:00Z,638,17,109
2022-12-09T13:20:00Z,638,17,108
2022-12-09T13:30:00Z,639,18,108
2022-12-09T13:40:00Z,640,19,108
2022-12-09T13:50:00Z,640,19,108
2022-12-09T14:00:00Z,641,19,108
2022-12-09T14:10:00Z,647,19,108
2022-12-09T14:20:00Z,657,19,108
2022-12-09T14:30:00Z,674,19,107
2022-12-09T14:40:00Z,692,43,107
2022-12-09T14:50:00Z,705,45,109
2022-12-09T15:00:00Z,718,44,111
2022-12-09T15:10:00Z,723,42,114
2022-12-09T15:20:00Z,724,39,119
2022-12-09T15:30:00Z,724,38,119
2022-12-09T15:40:00Z,721,39,119
2022-12-09T15:50:00Z,718,37,118
2022-12-09T16:00:00Z,715,37,117
2022-12-09T16:10:00Z,712,36,116
2022-12-09T16:20:00Z,708,35,114
2022-12-09T16:30:00Z,702,33,112
2022-12-09T16:40:00Z,700,32,112
2022-12-09T16:50:00Z,698,29,112
2022-12-09T17:00:00Z,694,30,111
2022-12-09T17:10:00Z,692,30,111
2022-12-09T17:20:00Z,691,31,110
2022-12-09T17:40:00Z,689,42,110
2022-12-09T17:50:00Z,687,44,110
2022-12-09T18:00:00Z,685,47,110
2022-12-09T18:10:00Z,684,49,110
2022-12-09T18:20:00Z,683,52,110
2022-12-09T18:30:00Z,683,51,109
2022-12-09T18:40:00Z,683,50,109
2022-12-09T18:50:00Z,683,52,108
2022-12-09T19:00:00Z,683,53,108
2022-12-09T19:10:00Z,683,54,108
2022-12-09T19:20:00Z,683,54,108
2022-12-09T19:30:00Z,683,53,108
2022-12-09T19:40:00Z,683,53,108
2022-12-09T19:50:00Z,684,52,108
2022-12-09T20:00:00Z,684,50,108
2022-12-09T20:10:00Z,685,50,108
2022-12-09T20:20:00Z,685,48,122
2022-12-09T20:30:00Z,686,47,131
2022-12-09T20:40:00Z,685,45,133
2022-12-09T20:50:00Z,685,44,133
2022-12-09T21:00:00Z,683,43,133
2022-12-09T21:10:00Z,683,42,133
2022-12-09T21:20:00Z,683,41,132
2022-12-09T21:30:00Z,682,40,131
2022-12-09T21:40:00Z,681,38,131
2022-12-09T21:50:00Z,681,38,130
2022-12-09T22:00:00Z,680,37,129
2022-12-09T22:10:00Z,679,36,129
2022-12-09T22:20:00Z,679,35,133
2022-12-09T22:30:00Z,678,35,142
2022-12-09T22:40:00Z,677,34,147
2022-12-09T22:50:00Z,676,33,149
2022-12-09T23:00:00Z,675,34,151
2022-12-09T23:10:00Z,674,33,151
2022-12-09T23:20:00Z,673,32,154
2022-12-09T23:30:00Z,672,32,154
2022-12-09T23:40:00Z,670,32,154
2022-12-09T23:50:00Z,669,31,153
2022-12-10T00:00:00Z,669,31,152
2022-12-10T00:20:00Z,667,31,149
2022-12-10T00:30:00Z,666,30,149
2022-12-10T00:40:00Z,665,29,147
2022-12-10T00:50:00Z,665,29,145
2022-12-10T01:00:00Z,663,28,144
2022-12-10T01:10:00Z,663,29,143
2022-12-10T01:20:00Z,661,28,141
2022-12-10T01:30:00Z,660,28,141
2022-12-10T01:40:00Z,659,28,138
2022-12-10T01:50:00Z,658,28,137
2022-12-10T02:00:00Z,657,28,136
2022-12-10T02:10:00Z,656,27,134
2022-12-10T02:20:00Z,654,26,133
2022-12-10T02:30:00Z,654,26,133
2022-12-10T02:40:00Z,653,26,133
2022-12-10T02:50:00Z,652,26,132
2022-12-10T03:00:00Z,651,26,131
2022-12-10T03:10:00Z,651,26,131
2022-12-10T03:20:00Z,650,25,131
2022-12-10T03:30:00Z,650,25,129
2022-12-10T03:40:00Z,650,25,129
2022-12-10T03:50:00Z,650,25,129
2022-12-10T04:00:00Z,651,25,127
2022-12-10T04:10:00Z,652,25,127
2022-12-10T04:20:00Z,653,25,126
2022-12-10T04:30:00Z,655,25,126
2022-12-10T04:40:00Z,656,25,125
2022-12-10T04:50:00Z,658,25,124
2022-12-10T05:00:00Z,660,25,124
2022-12-10T05:20:00Z,664,24,124
2022-12-10T05:30:00Z,668,24,123
2022-12-10T05:40:00Z,669,24,123
2022-12-10T05:50:00Z,674,24,122
2022-12-10T06:00:00Z,675,24,122
2022-12-10T06:10:00Z,678,24,121
2022-12-10T06:20:00Z,679,24,121
2022-12-10T06:30:00Z,683,24,121
2022-12-10T06:40:00Z,684,24,120
2022-12-10T06:50:00Z,686,24,120
2022-12-10T07:00:00Z,688,24,120
2022-12-10T07:10:00Z,691,25,120
2022-12-10T07:20:00Z,691,25,119
2022-12-10T07:30:00Z,692,25,119
2022-12-10T07:40:00Z,692,25,119
2022-12-10T07:50:00Z,695,25,119
2022-12-10T08:00:00Z,695,25,119
2022-12-10T08:10:00Z,695,25,119
2022-12-10T08:20:00Z,695,25,118
2022-12-10T08:30:00Z,697,26,118
2022-12-10T08:40:00Z,697,25,118
2022-12-10T08:50:00Z,697,25,118
2022-12-10T09:00:00Z,697,26,117
2022-12-10T09:10:00Z,696,26,117
2022-12-10T09:20:00Z,696,26,117
2022-12-10T09:30:00Z,695,25,118
2022-12-10T09:40:00Z,695,25,118
2022-12-10T09:50:00Z,693,25,118
2022-12-10T10:00:00Z,693,25,118
2022-12-10T10:10:00Z,692,25,118
2022-12-10T10:20:00Z,690,25,118
2022-12-10T10:30:00Z,689,25,118
2022-12-10T10:40:00Z,689,25,118
2022-12-10T10:50:00Z,689,25,118
2022-12-10T11:00:00Z,686,25,118
2022-12-10T11:10:00Z,685,25,118
2022-12-10T11:20:00Z,684,25,118
2022-12-10T11:30:00Z,683,26,117
2022-12-10T11:40:00Z,683,25,117
2022-12-10T11:50:00Z,681,25,117
2022-12-10T12:00:00Z,679,25,117
2022-12-10T12:10:00Z,678,25,117
2022-12-10T12:30:00Z,676,24,116
2022-12-10T12:40:00Z,674,24,116
2022-12-10T12:50:00Z,673,24,116
2022-12-10T13:00:00Z,672,24,115
2022-12-10T13:10:00Z,672,25,115
2022-12-10T13:20:00Z,671,25,115
2022-12-10T13:30:00Z,670,25,116
2022-12-10T13:40:00Z,669,24,115
2022-12-10T13:50:00Z,669,24,115
2022-12-10T14:00:00Z,666,23,115
2022-12-10T14:10:00Z,666,24,115
2022-12-10T14:20:00Z,665,24,115
2022-12-10T14:30:00Z,663,24,114
2022-12-10T14:40:00Z,662,24,114
2022-12-10T14:50:00Z,662,24,114
2022-12-10T15:00:00Z,661,24,114
2022-12-10T15:10:00Z,661,23,114
2022-12-10T15:20:00Z,660,23,114
2022-12-10T15:30:00Z,660,23,114
2022-12-10T15:40:00Z,661,23,114
2022-12-10T15:50:00Z,661,23,114
2022-12-10T16:00:00Z,663,23,114
2022-12-10T16:10:00Z,664,23,114
2022-12-10T16:20:00Z,664,23,114
2022-12-10T16:30:00Z,664,23,114
2022-12-10T16:40:00Z,665,22,114
2022-12-10T16:50:00Z,664,23,114
2022-12-10T17:00:00Z,663,23,114
2022-12-10T17:10:00Z,663,22,114
2022-12-10T17:20:00Z,662,22,114
2022-12-10T17:30:00Z,661,22,114
2022-12-10T17:40:00Z,660,22,114
2022-12-10T17:50:00Z,658,22,113
2022-12-10T18:00:00Z,657,21,113
2022-12-10T18:10:00Z,657,22,113
2022-12-10T18:20:00Z,657,22,112
2022-12-10T18:30:00Z,656,21,112
2022-12-10T18:40:00Z,655,21,111
2022-12-10T18:50:00Z,655,22,111
2022-12-10T19:00:00Z,654,22,111
2022-12-10T19:10:00Z,653,21,111
2022-12-10T19:20:00Z,653,21,111
2022-12-10T19:30:00Z,652,21,111
2022-12-10T19:40:00Z,652,20,110
2022-12-10T19:50:00Z,652,20,110
2022-12-10T20:00:00Z,652,21,110
2022-12-10T20:10:00Z,651,20,110
2022-12-10T20:20:00Z,651,20,110
2022-12-10T20:30:00Z,650,20,110
2022-12-10T20:40:00Z,650,20,110
2022-12-10T20:50:00Z,649,20,110
2022-12-10T21:00:00Z,649,20,110
2022-12-10T21:10:00Z,648,20,110
2022-12-10T21:20:00Z,648,20,110
2022-12-10T21:30:00Z,647,20,110
2022-12-10T21:50:00Z,646,19,110
2022-12-10T22:00:00Z,646,19,110
2022-12-10T22:10:00Z,646,19,110
2022-12-10T22:20:00Z,646,19,110
2022-12-10T22:30:00Z,646,18,110
2022-12-10T22:40:00Z,645,18,110
2022-12-10T22:50:00Z,645,19,110
2022-12-10T23:00:00Z,644,18,110
2022-12-10T23:10:00Z,644,19,109
2022-12-10T23:20:00Z,644,19,109
2022-12-10T23:30:00Z,643,19,109
2022-12-10T23:40:00Z,643,19,109
2022-12-10T23:50:00Z,643,19,109
2022-12-11T00:00:00Z,642,19,109
2022-12-11T00:10:00Z,642,19,109
2022-12-11T00:20:00Z,642,19,109
2022-12-11T00:30:00Z,642,19,109
2022-12-11T00:40:00Z,641,18,109
2022-12-11T00:50:00Z,641,19,108
2022-12-11T01:00:00Z,641,19,108
2022-12-11T01:10:00Z,640,19,109
2022-12-11T01:20:00Z,640,19,109
2022-12-11T01:30:00Z,640,19,109
2022-12-11T01:40:00Z,640,19,109
2022-12-11T01:50:00Z,639,19,108
2022-12-11T02:00:00Z,639,19,108
2022-12-11T02:10:00Z,639,18,108
2022-12-11T02:20:00Z,638,19,108
2022-12-11T02:30:00Z,637,19,108
2022-12-11T02:40:00Z,637,19,108
2022-12-11T02:50:00Z,637,18,108
2022-12-11T03:00:00Z,636,18,109
2022-12-11T03:10:00Z,636,18,109
2022-12-11T03:20:00Z,636,19,108
2022-12-11T03:30:00Z,636,19,108
2022-12-11T03:40:00Z,635,18,108
2022-12-11T03:50:00Z,635,18,108
2022-12-11T04:00:00Z,635,18,108
2022-12-11T04:10:00Z,635,18,108
2022-12-11T04:20:00Z,634,18,108
2022-12-11T04:30:00Z,634,18,108
2022-12-11T04:40:00Z,633,17,108
2022-12-11T04:50:00Z,633,18,108
2022-12-11T05:00:00Z,633,18,108
2022-12-11T05:10:00Z,633,18,108
2022-12-11T05:20:00Z,633,17,108
2022-12-11T05:30:00Z,632,18,108
2022-12-11T05:40:00Z,632,18,108
2022-12-11T05:50:00Z,632,18,108
2022-12-11T06:00:00Z,631,18,108
2022-12-11T06:10:00Z,631,18,108
2022-12-11T06:20:00Z,631,18,108
2022-12-11T06:30:00Z,631,18,108
2022-12-11T06:40:00Z,631,18,108
2022-12-11T06:50:00Z,631,18,108
2022-12-11T07:10:00Z,631,19,108
2022-12-11T07:20:00Z,630,19,108
2022-12-11T07:30:00Z,631,20,107
2022-12-11T07:40:00Z,631,20,108
2022-12-11T07:50:00Z,631,20,108
2022-12-11T08:00:00Z,631,20,108
2022-12-11T08:10:00Z,631,20,108
2022-12-11T08:20:00Z,631,20,108
2022-12-11T08:30:00Z,631,20,108
2022-12-11T08:40:00Z,631,20,107
2022-12-11T08:50:00Z,631,20,107
2022-12-11T09:00:00Z,632,21,107
2022-12-11T09:10:00Z,632,21,107
2022-12-11T09:20:00Z,632,20,107
2022-12-11T09:30:00Z,630,20,107
2022-12-11T09:40:00Z,630,21,107
2022-12-11T09:50:00Z,630,20,108
2022-12-11T10:00:00Z,630,20,108
2022-12-11T10:10:00Z,630,20,108
2022-12-11T10:20:00Z,630,21,108
2022-12-11T10:30:00Z,630,21,109
2022-12-11T10:40:00Z,630,21,109
2022-12-11T10:50:00Z,630,21,109
2022-12-11T11:00:00Z,630,21,109
2022-12-11T11:10:00Z,630,21,109
2022-12-11T11:20:00Z,630,21,109
2022-12-11T11:30:00Z,630,21,109
2022-12-11T11:40:00Z,629,21,109
2022-12-11T11:50:00Z,629,22,109
2022-12-11T12:00:00Z,629,22,109
2022-12-11T12:10:00Z,629,22,109
2022-12-11T12:20:00Z,630,22,109
2022-12-11T12:30:00Z,630,22,109
2022-12-11T12:40:00Z,630,22,109
2022-12-11T12:50:00Z,630,22,109
2022-12-11T13:00:00Z,630,23,109
2022-12-11T13:10:00Z,630,23,109
2022-12-11T13:20:00Z,630,23,109
2022-12-11T13:30:00Z,630,23,109
2022-12-11T13:40:00Z,630,23,109
2022-12-11T13:50:00Z,629,22,110
2022-12-11T14:00:00Z,629,23,110
2022-12-11T14:10:00Z,629,27,110
2022-12-11T14:20:00Z,629,31,110
2022-12-11T14:30:00Z,628,32,110
2022-12-11T14:40:00Z,628,32,110
2022-12-11T14:50:00Z,630,31,110
2022-12-11T15:10:00Z,629,30,110
2022-12-11T15:20:00Z,629,30,110
2022-12-11T15:30:00Z,629,30,110
2022-12-11T15:40:00Z,629,29,110
2022-12-11T15:50:00Z,629,29,110
2022-12-11T16:00:00Z,629,28,110
2022-12-11T16:10:00Z,629,26,110
2022-12-11T16:20:00Z,629,25,110
2022-12-11T16:30:00Z,629,24,110
2022-12-11T16:40:00Z,628,24,110
2022-12-11T16:50:00Z,629,23,109
2022-12-11T17:00:00Z,629,23,109
2022-12-11T17:10:00Z,629,23,109
2022-12-11T17:20:00Z,629,22,109
2022-12-11T17:30:00Z,628,22,108
2022-12-11T17:40:00Z,628,22,108
2022-12-11T17:50:00Z,628,22,108
2022-12-11T18:00:00Z,628,21,108
2022-12-11T18:10:00Z,628,21,108
2022-12-11T18:20:00Z,628,21,107
2022-12-11T18:30:00Z,628,21,107
2022-12-11T18:40:00Z,628,21,107
2022-12-11T18:50:00Z,628,20,107
2022-12-11T19:00:00Z,628,20,107
2022-12-11T19:10:00Z,628,20,107
2022-12-11T19:20:00Z,628,20,107
2022-12-11T19:30:00Z,628,20,106
2022-12-11T19:40:00Z,628,20,106
2022-12-11T19:50:00Z,628,20,106
2022-12-11T20:00:00Z,628,20,107
2022-12-11T20:10:00Z,628,20,108
2022-12-11T20:20:00Z,628,20,111
2022-12-11T20:30:00Z,628,19,114
2022-12-11T20:40:00Z,628,20,114
2022-12-11T20:50:00Z,628,20,116
2022-12-11T21:00:00Z,628,19,116
2022-12-11T21:10:00Z,627,19,116
2022-12-11T21:20:00Z,627,19,116
2022-12-11T21:30:00Z,627,19,115
2022-12-11T21:40:00Z,627,18,115
2022-12-11T21:50:00Z,628,19,115
2022-12-11T22:00:00Z,628,19,114
2022-12-11T22:10:00Z,627,19,114
2022-12-11T22:20:00Z,627,19,114
2022-12-11T22:30:00Z,627,18,113
2022-12-11T22:40:00Z,627,18,112
2022-12-11T22:50:00Z,627,18,112
2022-12-11T23:00:00Z,627,18,112
2022-12-11T23:10:00Z,627,18,112
2022-12-11T23:20:00Z,627,18,111
2022-12-11T23:30:00Z,627,18,111
2022-12-11T23:40:00Z,627,18,111
2022-12-11T23:50:00Z,627,18,111
2022-12-12T00:00:00Z,627,18,110
2022-12-12T00:10:00Z,627,18,110
2022-12-12T00:20:00Z,627,17,110
2022-12-12T00:30:00Z,627,18,110
2022-12-12T00:40:00Z,627,18,109
2022-12-12T00:50:00Z,627,18,109
2022-12-12T01:00:00Z,627,17,109
2022-12-12T01:10:00Z,627,18,109
2022-12-12T01:20:00Z,627,18,109
2022-12-12T01:30:00Z,627,18,109
2022-12-12T01:40:00Z,627,17,108
2022-12-12T02:00:00Z,627,17,108
2022-12-12T02:10:00Z,626,17,108
2022-12-12T02:20:00Z,626,17,108
2022-12-12T02:30:00Z,625,17,109
2022-12-12T02:40:00Z,625,17,109
2022-12-12T02:50:00Z,625,18,109
2022-12-12T03:10:00Z,625,17,108
2022-12-12T03:20:00Z,625,17,108
2022-12-12T03:30:00Z,625,17,108
2022-12-12T03:40:00Z,624,17,108
2022-12-12T03:50:00Z,624,17,108
2022-12-12T04:00:00Z,624,17,108
2022-12-12T04:10:00Z,624,17,108
2022-12-12T04:20:00Z,625,17,108
2022-12-12T04:30:00Z,625,17,108
2022-12-12T04:40:00Z,625,17,107
2022-12-12T04:50:00Z,625,17,107
2022-12-12T05:00:00Z,626,17,107
2022-12-12T05:10:00Z,627,17,107
2022-12-12T05:20:00Z,627,17,107
2022-12-12T05:30:00Z,627,17,107
2022-12-12T05:40:00Z,627,17,107
2022-12-12T05:50:00Z,628,16,107
2022-12-12T06:00:00Z,628,16,106
2022-12-12T06:10:00Z,629,16,106
2022-12-12T06:20:00Z,629,16,106
2022-12-12T06:30:00Z,629,16,106
2022-12-12T06:40:00Z,629,16,106
2022-12-12T06:50:00Z,629,16,106
2022-12-12T07:00:00Z,629,16,106
2022-12-12T07:10:00Z,630,17,106
2022-12-12T07:20:00Z,630,16,106
2022-12-12T07:30:00Z,631,16,106
2022-12-12T07:40:00Z,631,17,106
