tanggal,katulampa,depok,manggarai
2022-07-08T10:40:00Z,22,86,608
2022-07-08T10:50:00Z,22,86,608
2022-07-08T11:00:00Z,20,85,608
2022-07-08T11:10:00Z,22,85,607
2022-07-08T11:20:00Z,22,85,607
2022-07-08T11:30:00Z,22,85,606
2022-07-08T11:40:00Z,22,85,606
2022-07-08T11:50:00Z,22,85,606
2022-07-08T12:00:00Z,22,85,606
2022-07-08T12:10:00Z,22,85,606
2022-07-08T12:20:00Z,22,85,606
2022-07-08T12:30:00Z,25,84,605
2022-07-08T12:40:00Z,22,84,605
2022-07-08T12:50:00Z,21,84,605
2022-07-08T13:00:00Z,21,84,605
2022-07-08T13:10:00Z,21,84,605
2022-07-08T13:20:00Z,21,84,605
2022-07-08T13:30:00Z,21,85,605
2022-07-08T13:40:00Z,21,85,605
2022-07-08T13:50:00Z,21,85,605
2022-07-08T14:00:00Z,21,85,605
2022-07-08T14:10:00Z,21,85,605
2022-07-08T14:20:00Z,21,85,604
2022-07-08T14:30:00Z,21,84,604
2022-07-08T14:40:00Z,21,85,604
2022-07-08T14:50:00Z,21,85,604
2022-07-08T15:00:00Z,21,85,604
2022-07-08T15:10:00Z,21,85,604
2022-07-08T15:20:00Z,21,85,629
2022-07-08T15:30:00Z,21,85,605
2022-07-08T15:40:00Z,21,85,605
2022-07-08T15:50:00Z,21,85,605
2022-07-08T16:00:00Z,21,85,605
2022-07-08T16:10:00Z,21,85,605
2022-07-08T16:20:00Z,21,85,604
2022-07-08T16:30:00Z,21,85,604
2022-07-08T16:40:00Z,21,85,594
2022-07-08T16:50:00Z,21,85,603
2022-07-08T17:00:00Z,20,85,602
2022-07-08T17:10:00Z,20,85,602
2022-07-08T17:20:00Z,20,85,630
2022-07-08T17:30:00Z,20,85,601
2022-07-08T17:40:00Z,20,85,601
2022-07-08T17:50:00Z,20,85,600
2022-07-08T18:00:00Z,20,85,600
2022-07-08T18:10:00Z,20,85,600
2022-07-08T18:20:00Z,20,85,600
2022-07-08T18:30:00Z,20,85,600
2022-07-08T18:40:00Z,20,85,599
2022-07-08T18:50:00Z,20,85,599
2022-07-08T19:00:00Z,20,85,599
2022-07-08T19:10:00Z,20,85,598
2022-07-08T19:20:00Z,20,85,605
2022-07-08T19:30:00Z,20,86,616
2022-07-08T19:40:00Z,20,86,598
2022-07-08T19:50:00Z,20,86,597
2022-07-08T20:00:00Z,20,85,597
2022-07-08T20:10:00Z,20,84,597
2022-07-08T20:20:00Z,20,84,596
2022-07-08T20:30:00Z,20,83,596
2022-07-08T20:40:00Z,20,83,596
2022-07-08T20:50:00Z,20,83,596
2022-07-08T21:00:00Z,20,84,595
2022-07-08T21:10:00Z,20,84,595
2022-07-08T21:20:00Z,20,84,595
2022-07-08T21:30:00Z,20,84,595
2022-07-08T21:40:00Z,20,84,595
2022-07-08T21:50:00Z,20,84,595
2022-07-08T22:00:00Z,20,84,595
2022-07-08T22:10:00Z,20,84,595
2022-07-08T22:20:00Z,20,84,595
2022-07-08T22:30:00Z,20,84,594
2022-07-08T22:40:00Z,20,84,594
2022-07-08T22:50:00Z,20,84,594
2022-07-08T23:00:00Z,20,84,594
2022-07-08T23:10:00Z,20,84,594
2022-07-08T23:20:00Z,20,84,593
2022-07-08T23:30:00Z,20,84,593
2022-07-08T23:40:00Z,20,84,593
2022-07-08T23:50:00Z,20,84,593
2022-07-09T00:00:00Z,20,84,593
2022-07-09T00:10:00Z,20,84,593
2022-07-09T00:20:00Z,20,84,593
2022-07-09T00:30:00Z,20,84,593
2022-07-09T00:40:00Z,21,84,592
2022-07-09T00:50:00Z,21,85,592
2022-07-09T01:00:00Z,21,85,592
2022-07-09T01:10:00Z,20,85,592
2022-07-09T01:20:00Z,20,84,592
2022-07-09T01:30:00Z,20,84,592
2022-07-09T01:40:00Z,20,84,592
2022-07-09T01:50:00Z,20,84,592
2022-07-09T02:00:00Z,20,84,592
2022-07-09T02:10:00Z,20,84,592
2022-07-09T02:20:00Z,20,84,592
2022-07-09T02:30:00Z,20,84,591
2022-07-09T02:40:00Z,20,84,591
2022-07-09T02:50:00Z,20,84,591
2022-07-09T03:00:00Z,20,84,591
2022-07-09T03:10:00Z,20,83,591
2022-07-09T03:20:00Z,20,83,590
2022-07-09T03:30:00Z,20,83,590
2022-07-09T03:40:00Z,20,82,590
2022-07-09T03:50:00Z,20,82,605
2022-07-09T04:00:00Z,20,82,590
2022-07-09T04:10:00Z,20,82,590
2022-07-09T04:20:00Z,20,81,590
2022-07-09T04:30:00Z,20,80,590
2022-07-09T04:40:00Z,20,80,590
2022-07-09T04:50:00Z,20,80,590
2022-07-09T05:00:00Z,20,80,590
2022-07-09T05:10:00Z,20,80,590
2022-07-09T05:20:00Z,21,80,590
2022-07-09T05:30:00Z,20,80,590
2022-07-09T05:40:00Z,20,80,590
2022-07-09T05:50:00Z,20,80,589
2022-07-09T06:00:00Z,20,80,589
2022-07-09T06:10:00Z,20,80,589
2022-07-09T06:20:00Z,20,80,589
2022-07-09T06:30:00Z,20,80,589
2022-07-09T06:40:00Z,20,80,589
2022-07-09T06:50:00Z,20,80,589
2022-07-09T07:00:00Z,20,80,589
2022-07-09T07:10:00Z,20,80,589
2022-07-09T07:20:00Z,20,80,589
2022-07-09T07:30:00Z,20,80,589
2022-07-09T07:40:00Z,20,80,589
2022-07-09T07:50:00Z,20,80,589
2022-07-09T08:00:00Z,20,81,589
2022-07-09T08:10:00Z,20,81,589
2022-07-09T08:20:00Z,20,81,589
2022-07-09T08:30:00Z,21,81,589
2022-07-09T08:40:00Z,21,81,589
2022-07-09T08:50:00Z,21,81,589
2022-07-09T09:00:00Z,21,81,588
2022-07-09T09:10:00Z,21,81,587
2022-07-09T09:20:00Z,20,81,587
2022-07-09T09:30:00Z,21,81,586
2022-07-09T09:40:00Z,21,81,586
2022-07-09T09:50:00Z,21,81,587
2022-07-09T10:00:00Z,21,81,587
2022-07-09T10:10:00Z,20,81,588
2022-07-09T10:20:00Z,21,81,588
2022-07-09T10:30:00Z,21,81,589
2022-07-09T10:40:00Z,21,81,589
2022-07-09T10:50:00Z,20,81,589
2022-07-09T11:00:00Z,20,81,589
2022-07-09T11:10:00Z,20,82,589
2022-07-09T11:20:00Z,20,82,590
2022-07-09T11:30:00Z,20,82,590
2022-07-09T11:40:00Z,20,82,590
2022-07-09T11:50:00Z,28,82,590
2022-07-09T12:00:00Z,20,82,590
2022-07-09T12:10:00Z,20,82,590
2022-07-09T12:20:00Z,20,82,590
2022-07-09T12:30:00Z,20,82,590
2022-07-09T12:40:00Z,20,82,590
2022-07-09T12:50:00Z,20,82,591
2022-07-09T13:00:00Z,20,82,590
2022-07-09T13:10:00Z,20,82,590
2022-07-09T13:20:00Z,20,82,590
2022-07-09T13:30:00Z,20,82,590
2022-07-09T13:40:00Z,20,82,590
2022-07-09T13:50:00Z,20,82,590
2022-07-09T14:00:00Z,20,82,590
2022-07-09T14:10:00Z,20,82,590
2022-07-09T14:20:00Z,20,82,590
2022-07-09T14:30:00Z,20,82,590
2022-07-09T14:40:00Z,20,82,590
2022-07-09T14:50:00Z,20,82,602
2022-07-09T15:00:00Z,20,82,589
2022-07-09T15:10:00Z,20,82,589
2022-07-09T15:20:00Z,20,82,589
2022-07-09T15:30:00Z,20,82,589
2022-07-09T15:40:00Z,20,82,589
2022-07-09T15:50:00Z,20,82,589
2022-07-09T16:00:00Z,20,81,589
2022-07-09T16:10:00Z,20,81,589
2022-07-09T16:20:00Z,20,81,589
2022-07-09T16:30:00Z,20,81,589
2022-07-09T16:40:00Z,20,81,589
2022-07-09T16:50:00Z,20,81,589
2022-07-09T17:00:00Z,20,82,641
2022-07-09T17:10:00Z,20,82,589
2022-07-09T17:20:00Z,20,82,589
2022-07-09T17:30:00Z,20,82,589
2022-07-09T17:40:00Z,20,81,589
2022-07-09T17:50:00Z,20,81,589
2022-07-09T18:00:00Z,20,81,589
2022-07-09T18:10:00Z,20,81,589
2022-07-09T18:20:00Z,19,81,589
2022-07-09T18:30:00Z,19,81,589
2022-07-09T18:40:00Z,19,81,588
2022-07-09T18:50:00Z,19,81,588
2022-07-09T19:00:00Z,19,81,588
2022-07-09T19:10:00Z,19,81,588
2022-07-09T19:20:00Z,20,81,589
2022-07-09T19:30:00Z,20,81,588
2022-07-09T19:40:00Z,20,82,588
2022-07-09T19:50:00Z,19,82,588
2022-07-09T20:00:00Z,19,81,588
2022-07-09T20:10:00Z,19,81,588
2022-07-09T20:20:00Z,19,81,588
2022-07-09T20:30:00Z,19,81,588
2022-07-09T20:40:00Z,19,82,588
2022-07-09T20:50:00Z,19,82,588
2022-07-09T21:00:00Z,19,82,588
2022-07-09T21:10:00Z,19,81,588
2022-07-09T21:20:00Z,19,81,588
2022-07-09T21:30:00Z,19,81,588
2022-07-09T21:40:00Z,19,81,588
2022-07-09T21:50:00Z,20,81,588
2022-07-09T22:00:00Z,20,81,587
2022-07-09T22:10:00Z,20,81,587
2022-07-09T22:20:00Z,20,81,587
2022-07-09T22:30:00Z,20,81,587
2022-07-09T22:40:00Z,20,81,586
2022-07-09T22:50:00Z,20,81,586
2022-07-09T23:00:00Z,20,81,586
2022-07-09T23:10:00Z,20,81,586
2022-07-09T23:20:00Z,20,81,586
2022-07-09T23:30:00Z,20,81,586
2022-07-09T23:40:00Z,20,81,586
2022-07-09T23:50:00Z,20,80,586
2022-07-10T00:00:00Z,20,80,586
2022-07-10T00:10:00Z,20,80,586
2022-07-10T00:20:00Z,20,80,586
2022-07-10T00:30:00Z,20,80,586
2022-07-10T00:40:00Z,20,80,587
2022-07-10T00:50:00Z,20,80,587
2022-07-10T01:00:00Z,20,81,587
2022-07-10T01:10:00Z,20,81,587
2022-07-10T01:20:00Z,20,81,587
2022-07-10T01:30:00Z,20,80,587
2022-07-10T01:40:00Z,20,80,587
2022-07-10T01:50:00Z,20,80,587
2022-07-10T02:00:00Z,20,80,587
2022-07-10T02:10:00Z,20,80,586
2022-07-10T02:20:00Z,20,80,587
2022-07-10T02:30:00Z,20,80,588
2022-07-10T02:40:00Z,20,79,587
2022-07-10T02:50:00Z,20,79,587
2022-07-10T03:00:00Z,20,80,586
2022-07-10T03:10:00Z,20,80,586
2022-07-10T03:20:00Z,20,80,586
2022-07-10T03:30:00Z,20,80,586
2022-07-10T03:40:00Z,20,80,586
2022-07-10T03:50:00Z,20,80,586
2022-07-10T04:00:00Z,20,80,656
2022-07-10T04:10:00Z,20,80,615
2022-07-10T04:20:00Z,20,79,586
2022-07-10T04:30:00Z,20,79,586
2022-07-10T04:40:00Z,20,79,586
2022-07-10T04:50:00Z,20,79,586
2022-07-10T05:00:00Z,20,79,586
2022-07-10T05:10:00Z,20,79,585
2022-07-10T05:20:00Z,20,79,586
2022-07-10T05:30:00Z,20,79,585
2022-07-10T05:40:00Z,20,79,586
2022-07-10T05:50:00Z,20,79,585
2022-07-10T06:00:00Z,20,79,585
2022-07-10T06:10:00Z,20,79,586
2022-07-10T06:20:00Z,20,79,586
2022-07-10T06:30:00Z,20,79,586
2022-07-10T06:40:00Z,20,79,586
2022-07-10T06:50:00Z,20,79,586
2022-07-10T07:00:00Z,20,79,586
2022-07-10T07:10:00Z,20,79,586
2022-07-10T07:20:00Z,20,79,586
2022-07-10T07:30:00Z,20,79,586
2022-07-10T07:40:00Z,20,79,586
2022-07-10T07:50:00Z,20,79,586
2022-07-10T08:00:00Z,20,79,586
2022-07-10T08:10:00Z,20,79,586
2022-07-10T08:20:00Z,20,79,586
2022-07-10T08:30:00Z,20,79,586
2022-07-10T08:40:00Z,20,79,586
2022-07-10T08:50:00Z,20,79,586
2022-07-10T09:00:00Z,20,79,586
2022-07-10T09:10:00Z,20,79,586
2022-07-10T09:20:00Z,20,79,586
2022-07-10T09:30:00Z,20,79,586
2022-07-10T09:40:00Z,20,79,586
2022-07-10T09:50:00Z,20,79,586
2022-07-10T10:00:00Z,20,79,586
2022-07-10T10:10:00Z,20,79,586
2022-07-10T10:20:00Z,20,79,586
2022-07-10T10:30:00Z,20,79,586
2022-07-10T10:40:00Z,20,79,586
2022-07-10T10:50:00Z,19,79,586
2022-07-10T11:00:00Z,20,78,586
2022-07-10T11:10:00Z,20,78,586
2022-07-10T11:20:00Z,20,78,586
2022-07-10T11:30:00Z,20,79,585
2022-07-10T11:40:00Z,20,79,585
2022-07-10T11:50:00Z,20,79,586
2022-07-10T12:00:00Z,20,79,586
2022-07-10T12:10:00Z,20,79,586
2022-07-10T12:20:00Z,20,79,586
2022-07-10T12:30:00Z,20,130,618
2022-07-10T12:40:00Z,20,80,586
2022-07-10T12:50:00Z,20,80,586
2022-07-10T13:00:00Z,20,80,586
2022-07-10T13:10:00Z,20,80,586
2022-07-10T13:20:00Z,20,102,586
2022-07-10T13:30:00Z,19,80,586
2022-07-10T13:40:00Z,19,80,585
2022-07-10T13:50:00Z,19,80,585
2022-07-10T14:00:00Z,19,80,585
2022-07-10T14:10:00Z,19,80,585
2022-07-10T14:20:00Z,19,79,585
2022-07-10T14:30:00Z,19,79,584
2022-07-10T14:40:00Z,19,79,584
2022-07-10T14:50:00Z,19,79,584
2022-07-10T15:00:00Z,19,80,584
2022-07-10T15:10:00Z,19,80,584
2022-07-10T15:20:00Z,19,164,584
2022-07-10T15:30:00Z,19,80,584
2022-07-10T15:40:00Z,19,80,584
2022-07-10T15:50:00Z,19,80,585
2022-07-10T16:00:00Z,19,80,585
2022-07-10T16:10:00Z,19,80,586
2022-07-10T16:20:00Z,19,80,586
2022-07-10T16:30:00Z,19,80,586
2022-07-10T16:40:00Z,19,80,586
2022-07-10T16:50:00Z,19,80,585
2022-07-10T17:00:00Z,19,80,585
2022-07-10T17:10:00Z,19,80,582
2022-07-10T17:20:00Z,19,79,585
2022-07-10T17:30:00Z,19,79,585
2022-07-10T17:40:00Z,19,79,585
2022-07-10T17:50:00Z,19,79,585
2022-07-10T18:00:00Z,19,79,585
2022-07-10T18:10:00Z,19,79,585
2022-07-10T18:20:00Z,19,79,585
2022-07-10T18:30:00Z,19,80,585
2022-07-10T18:40:00Z,19,80,585
2022-07-10T18:50:00Z,19,80,585
2022-07-10T19:00:00Z,19,80,586
2022-07-10T19:10:00Z,19,80,586
2022-07-10T19:20:00Z,19,80,586
2022-07-10T19:30:00Z,19,80,586
2022-07-10T19:40:00Z,19,80,637
2022-07-10T19:50:00Z,19,80,586
2022-07-10T20:00:00Z,19,80,586
2022-07-10T20:10:00Z,19,80,605
2022-07-10T20:20:00Z,19,80,586
2022-07-10T20:30:00Z,19,80,586
2022-07-10T20:40:00Z,19,80,585
2022-07-10T20:50:00Z,19,80,585
2022-07-10T21:00:00Z,19,80,585
2022-07-10T21:10:00Z,19,80,585
2022-07-10T21:20:00Z,19,80,585
2022-07-10T21:30:00Z,19,81,585
2022-07-10T21:40:00Z,19,80,585
2022-07-10T21:50:00Z,19,81,585
2022-07-10T22:00:00Z,19,80,585
2022-07-10T22:10:00Z,19,80,704
2022-07-10T22:20:00Z,19,80,585
2022-07-10T22:30:00Z,24,80,584
2022-07-10T22:40:00Z,19,81,651
2022-07-10T22:50:00Z,34,81,584
2022-07-10T23:00:00Z,19,81,584
2022-07-10T23:10:00Z,19,81,584
2022-07-10T23:20:00Z,19,81,584
2022-07-10T23:30:00Z,19,81,584
2022-07-10T23:40:00Z,19,81,584
2022-07-10T23:50:00Z,19,81,584
2022-07-11T00:00:00Z,19,81,655
2022-07-11T00:10:00Z,19,81,584
2022-07-11T00:20:00Z,19,82,584
2022-07-11T00:30:00Z,19,82,584
2022-07-11T00:40:00Z,19,82,584
2022-07-11T00:50:00Z,19,82,705
2022-07-11T01:00:00Z,19,81,584
2022-07-11T01:10:00Z,19,81,584
2022-07-11T01:20:00Z,19,81,584
2022-07-11T01:30:00Z,19,81,587
2022-07-11T01:40:00Z,19,81,584
2022-07-11T01:50:00Z,19,80,584
2022-07-11T02:00:00Z,19,80,584
2022-07-11T02:10:00Z,19,80,583
2022-07-11T02:20:00Z,19,80,583
2022-07-11T02:30:00Z,19,80,583
2022-07-11T02:40:00Z,19,80,583
2022-07-11T02:50:00Z,19,80,583
2022-07-11T03:00:00Z,19,80,583
2022-07-11T03:10:00Z,19,81,583
2022-07-11T03:20:00Z,19,81,583
2022-07-11T03:30:00Z,19,81,583
2022-07-11T03:40:00Z,19,81,583
2022-07-11T03:50:00Z,19,80,582
2022-07-11T04:00:00Z,19,80,582
2022-07-11T04:10:00Z,19,80,582
2022-07-11T04:20:00Z,19,80,582
2022-07-11T04:30:00Z,19,80,582
2022-07-11T04:40:00Z,19,80,582
2022-07-11T04:50:00Z,19,80,582
2022-07-11T05:00:00Z,19,80,663
2022-07-11T05:10:00Z,19,80,582
2022-07-11T05:20:00Z,19,80,582
2022-07-11T05:30:00Z,19,80,582
2022-07-11T05:40:00Z,19,80,582
2022-07-11T05:50:00Z,19,80,582
2022-07-11T06:00:00Z,19,80,582
2022-07-11T06:10:00Z,19,80,582
2022-07-11T06:20:00Z,19,80,582
2022-07-11T06:30:00Z,19,80,582
2022-07-11T06:40:00Z,19,80,582
2022-07-11T06:50:00Z,19,79,605
2022-07-11T07:00:00Z,19,79,582
2022-07-11T07:10:00Z,19,79,582
2022-07-11T07:20:00Z,19,79,582
2022-07-11T07:30:00Z,19,79,583
2022-07-11T07:40:00Z,16,80,583
2022-07-11T07:50:00Z,19,80,583
2022-07-11T08:00:00Z,20,79,583
2022-07-11T08:10:00Z,20,79,583
2022-07-11T08:20:00Z,20,124,583
2022-07-11T08:30:00Z,20,79,583
2022-07-11T08:40:00Z,20,79,583
2022-07-11T08:50:00Z,20,79,583
2022-07-11T09:00:00Z,20,79,584
2022-07-11T09:10:00Z,20,79,584
2022-07-11T09:20:00Z,20,79,584
2022-07-11T09:30:00Z,20,79,584
2022-07-11T09:40:00Z,20,79,584
2022-07-11T09:50:00Z,20,79,584
2022-07-11T10:00:00Z,19,79,584
2022-07-11T10:10:00Z,19,79,584
2022-07-11T10:20:00Z,20,79,584
2022-07-11T10:30:00Z,20,79,584
2022-07-11T10:40:00Z,20,79,584
2022-07-11T10:50:00Z,20,79,584
2022-07-11T11:00:00Z,20,79,584
2022-07-11T11:10:00Z,20,79,585
2022-07-11T11:20:00Z,20,79,585
2022-07-11T11:30:00Z,20,79,585
2022-07-11T11:40:00Z,20,79,585
2022-07-11T11:50:00Z,20,80,585
2022-07-11T12:00:00Z,20,80,585
2022-07-11T12:10:00Z,20,80,585
2022-07-11T12:20:00Z,20,80,586
2022-07-11T12:30:00Z,20,80,587
2022-07-11T12:40:00Z,20,80,587
2022-07-11T12:50:00Z,20,80,587
2022-07-11T13:00:00Z,20,80,588
2022-07-11T13:10:00Z,19,80,588
2022-07-11T13:20:00Z,20,80,588
2022-07-11T13:30:00Z,20,80,587
2022-07-11T13:40:00Z,21,80,614
2022-07-11T13:50:00Z,20,79,718
2022-07-11T14:00:00Z,19,79,587
2022-07-11T14:10:00Z,19,79,586
2022-07-11T14:20:00Z,19,79,586
2022-07-11T14:30:00Z,49,79,586
2022-07-11T14:40:00Z,19,79,586
2022-07-11T14:50:00Z,20,79,586
2022-07-11T15:00:00Z,20,79,586
2022-07-11T15:10:00Z,20,79,586
2022-07-11T15:20:00Z,20,80,586
2022-07-11T15:30:00Z,20,80,586
2022-07-11T15:40:00Z,20,80,586
2022-07-11T15:50:00Z,19,80,586
2022-07-11T16:00:00Z,19,80,586
2022-07-11T16:10:00Z,19,80,586
2022-07-11T16:20:00Z,19,80,586
2022-07-11T16:30:00Z,19,80,586
2022-07-11T16:40:00Z,19,79,802
2022-07-11T16:50:00Z,25,79,586
2022-07-11T17:00:00Z,17,79,586
2022-07-11T17:10:00Z,19,79,586
2022-07-11T17:20:00Z,19,79,586
2022-07-11T17:30:00Z,19,79,586
2022-07-11T17:40:00Z,19,79,586
2022-07-11T17:50:00Z,19,79,585
2022-07-11T18:00:00Z,19,79,585
2022-07-11T18:10:00Z,19,79,585
2022-07-11T18:20:00Z,19,79,806
2022-07-11T18:30:00Z,19,79,605
2022-07-11T18:40:00Z,19,79,586
2022-07-11T18:50:00Z,19,79,586
2022-07-11T19:00:00Z,19,79,618
2022-07-11T19:10:00Z,19,78,586
2022-07-11T19:20:00Z,19,78,586
2022-07-11T19:30:00Z,19,77,586
2022-07-11T19:40:00Z,19,77,586
2022-07-11T19:50:00Z,19,90,587
2022-07-11T20:00:00Z,19,77,605
2022-07-11T20:10:00Z,19,75,586
2022-07-11T20:20:00Z,32,77,586
2022-07-11T20:30:00Z,19,76,586
2022-07-11T20:40:00Z,19,77,586
2022-07-11T20:50:00Z,45,76,586
2022-07-11T21:00:00Z,19,76,586
2022-07-11T21:10:00Z,19,75,626
2022-07-11T21:20:00Z,19,77,586
2022-07-11T21:30:00Z,19,76,585
2022-07-11T21:40:00Z,19,76,585
2022-07-11T21:50:00Z,19,76,585
2022-07-11T22:00:00Z,19,76,585
2022-07-11T22:10:00Z,19,76,585
2022-07-11T22:20:00Z,19,77,585
2022-07-11T22:30:00Z,19,77,585
2022-07-11T22:40:00Z,19,77,585
2022-07-11T22:50:00Z,19,77,585
2022-07-11T23:00:00Z,19,77,585
2022-07-11T23:10:00Z,19,77,585
2022-07-11T23:20:00Z,19,76,585
2022-07-11T23:30:00Z,19,76,585
2022-07-11T23:40:00Z,26,76,585
2022-07-11T23:50:00Z,33,76,585
2022-07-12T00:00:00Z,19,76,585
2022-07-12T00:10:00Z,19,76,585
2022-07-12T00:20:00Z,19,76,585
2022-07-12T00:30:00Z,19,76,585
2022-07-12T00:40:00Z,19,76,585
2022-07-12T00:50:00Z,19,76,585
2022-07-12T01:00:00Z,19,75,585
2022-07-12T01:10:00Z,19,75,586
2022-07-12T01:20:00Z,19,75,586
2022-07-12T01:30:00Z,19,75,586
2022-07-12T01:40:00Z,19,75,587
2022-07-12T01:50:00Z,19,75,586
2022-07-12T02:00:00Z,19,75,586
2022-07-12T02:10:00Z,19,76,586
2022-07-12T02:20:00Z,19,76,586
2022-07-12T02:30:00Z,19,76,586
2022-07-12T02:40:00Z,19,76,585
2022-07-12T02:50:00Z,19,76,585
2022-07-12T03:00:00Z,19,76,585
2022-07-12T03:10:00Z,19,76,585
2022-07-12T03:20:00Z,19,75,585
2022-07-12T03:30:00Z,19,75,585
2022-07-12T03:40:00Z,19,75,585
2022-07-12T03:50:00Z,19,75,585
2022-07-12T04:00:00Z,19,75,585
2022-07-12T04:10:00Z,19,75,585
2022-07-12T04:20:00Z,19,76,585
2022-07-12T04:30:00Z,19,75,584
2022-07-12T04:40:00Z,19,76,584
2022-07-12T04:50:00Z,19,75,584
2022-07-12T05:00:00Z,19,75,584
2022-07-12T05:10:00Z,19,75,584
2022-07-12T05:20:00Z,19,75,584
2022-07-12T05:30:00Z,20,75,584
2022-07-12T05:40:00Z,20,75,584
2022-07-12T05:50:00Z,20,75,584
2022-07-12T06:00:00Z,20,75,584
2022-07-12T06:10:00Z,20,75,584
2022-07-12T06:20:00Z,20,75,584
2022-07-12T06:30:00Z,20,75,584
2022-07-12T06:40:00Z,20,75,584
2022-07-12T06:50:00Z,20,75,584
2022-07-12T07:00:00Z,20,75,584
2022-07-12T07:10:00Z,22,75,584
2022-07-12T07:20:00Z,20,74,584
2022-07-12T07:30:00Z,19,75,583
2022-07-12T07:40:00Z,19,75,583
2022-07-12T07:50:00Z,19,75,619
2022-07-12T08:00:00Z,19,75,583
2022-07-12T08:10:00Z,19,75,590
2022-07-12T08:20:00Z,20,75,583
2022-07-12T08:30:00Z,20,75,583
2022-07-12T08:40:00Z,20,75,583
2022-07-12T08:50:00Z,20,75,583
2022-07-12T09:00:00Z,20,75,582
2022-07-12T09:10:00Z,20,75,582
2022-07-12T09:20:00Z,20,75,581
2022-07-12T09:30:00Z,17,75,581
2022-07-12T09:40:00Z,20,75,581
2022-07-12T09:50:00Z,19,75,581
2022-07-12T10:00:00Z,19,75,581
2022-07-12T10:10:00Z,19,75,581
2022-07-12T10:20:00Z,19,75,611
2022-07-12T10:30:00Z,19,75,581
2022-07-12T10:40:00Z,19,75,581
2022-07-12T10:50:00Z,19,75,581
2022-07-12T11:00:00Z,19,75,582
2022-07-12T11:10:00Z,19,75,582
2022-07-12T11:20:00Z,19,75,582
2022-07-12T11:30:00Z,19,75,582
2022-07-12T11:40:00Z,19,75,582
2022-07-12T11:50:00Z,20,75,582
2022-07-12T12:00:00Z,20,75,582
2022-07-12T12:10:00Z,20,75,582
2022-07-12T12:20:00Z,20,75,582
2022-07-12T12:30:00Z,20,75,582
2022-07-12T12:40:00Z,19,75,582
2022-07-12T12:50:00Z,19,75,628
2022-07-12T13:00:00Z,19,75,582
2022-07-12T13:10:00Z,19,75,582
2022-07-12T13:20:00Z,19,75,582
2022-07-12T13:30:00Z,19,75,582
2022-07-12T13:40:00Z,19,75,582
2022-07-12T13:50:00Z,19,75,582
2022-07-12T14:00:00Z,18,75,582
2022-07-12T14:10:00Z,19,75,582
2022-07-12T14:20:00Z,19,75,582
2022-07-12T14:30:00Z,19,76,649
2022-07-12T14:40:00Z,19,76,582
2022-07-12T14:50:00Z,19,76,582
2022-07-12T15:00:00Z,19,76,582
2022-07-12T15:10:00Z,19,76,582
2022-07-12T15:20:00Z,19,75,582
2022-07-12T15:30:00Z,19,76,582
2022-07-12T15:40:00Z,19,75,615
2022-07-12T15:50:00Z,19,75,802
2022-07-12T16:00:00Z,19,75,583
2022-07-12T16:10:00Z,21,75,583
2022-07-12T16:20:00Z,19,75,583
2022-07-12T16:30:00Z,19,75,583
2022-07-12T16:40:00Z,19,75,583
2022-07-12T16:50:00Z,19,75,615
2022-07-12T17:00:00Z,19,76,583
2022-07-12T17:10:00Z,19,76,583
2022-07-12T17:20:00Z,19,76,583
2022-07-12T17:30:00Z,19,76,583
2022-07-12T17:40:00Z,19,76,583
2022-07-12T17:50:00Z,19,75,583
2022-07-12T18:00:00Z,19,75,583
2022-07-12T18:10:00Z,21,75,583
2022-07-12T18:20:00Z,23,75,583
2022-07-12T18:30:00Z,18,76,583
2022-07-12T18:40:00Z,24,76,583
2022-07-12T18:50:00Z,24,76,583
2022-07-12T19:00:00Z,24,76,586
2022-07-12T19:10:00Z,24,76,585
2022-07-12T19:20:00Z,24,76,586
2022-07-12T19:30:00Z,24,76,588
2022-07-12T19:40:00Z,55,76,588
2022-07-12T19:50:00Z,24,76,590
2022-07-12T20:00:00Z,20,76,590
2022-07-12T20:10:00Z,24,76,591
2022-07-12T20:20:00Z,26,76,592
2022-07-12T20:30:00Z,28,89,593
2022-07-12T20:40:00Z,48,76,594
2022-07-12T20:50:00Z,30,76,594
2022-07-12T21:00:00Z,39,76,595
2022-07-12T21:10:00Z,39,76,595
2022-07-12T21:20:00Z,39,76,596
2022-07-12T21:30:00Z,39,76,596
2022-07-12T21:40:00Z,40,76,596
2022-07-12T21:50:00Z,40,76,596
2022-07-12T22:00:00Z,40,75,596
2022-07-12T22:10:00Z,39,75,596
2022-07-12T22:20:00Z,38,85,595
2022-07-12T22:30:00Z,38,75,595
2022-07-12T22:40:00Z,37,75,595
2022-07-12T22:50:00Z,36,75,595
2022-07-12T23:00:00Z,21,75,595
2022-07-12T23:10:00Z,35,75,594
2022-07-12T23:20:00Z,34,75,594
2022-07-12T23:30:00Z,33,75,593
2022-07-12T23:40:00Z,33,75,592
2022-07-12T23:50:00Z,32,76,591
2022-07-13T00:00:00Z,31,76,591
2022-07-13T00:10:00Z,31,75,589
2022-07-13T00:20:00Z,30,75,589
2022-07-13T00:30:00Z,30,75,588
2022-07-13T00:40:00Z,29,75,588
2022-07-13T00:50:00Z,29,75,588
2022-07-13T01:00:00Z,28,79,587
2022-07-13T01:10:00Z,28,116,587
2022-07-13T01:20:00Z,28,122,586
